2,1,580,23,56,1
2,3,189,24,50,0
2,5,345,21,55,0
2,7,653,20,54,1
2,9,198,21,52,0
2,11,340,24,48,0
2,13,659,26,40,1
2,15,167,24,40,0
2,17,389,21,37,0
2,19,650,22,35,1
2,21,221,26,34,0
2,23,450,24,35,0
2,25,753,26,24,1
2,27,164,23,30,0
2,29,348,22,30,0
2,31,659,26,28,1
2,33,189,24,30,0
2,35,350,23,27,0
2,37,678,27,20,1
2,39,210,26,20,0
2,41,430,25,19,0
2,43,650,24,18,1
2,45,201,23,19,0
2,47,450,27,17,0
2,49,678,23,18,1
2,51,234,29,17,0
2,53,469,27,18,0
2,55,689,26,19,1
2,57,238,21,16,0
2,58,469,27,18,0
2,60,789,24,19,1
2,62,231,27,18,0
2,64,456,24,20,0
2,66,780,22,21,1
2,68,230,21,22,0
2,70,450,24,18,0
2,72,679,26,18,1
2,76,210,27,16,0
2,78,457,23,18,0
2,80,789,25,17,1
2,82,201,27,16,0
2,84,487,25,16,0
2,86,789,29,15,1
2,88,202,26,15,0
2,90,489,29,17,0
2,92,789,26,16,1
2,94,230,21,18,0
2,96,459,27,21,0
2,98,678,25,19,1
2,100,135,21,15,0
1,10,400,30,15,0
1,7,200,30,32,0
1,9,300,21,28,0
1,3,500,40,22,0
1,2,700,23,34,0
1,6,800,21,29,0
1,5,500,33,26,0
1,8,350,21,28,0
1,11,123,17,45,0
1,12,543,25,53,0
1,13,425,33,22,0
1,14,555,32,55,0
1,19,649,29,61,0
1,16,230,28,71,0
1,17,430,23,72,0
1,20,330,31,80,0
1,21,432,22,34,1
1,21,210,26,50,0
1,23,150,22,30,0
1,24,600,40,30,1
1,25,700,41,30,1
1,26,200,22,34,0
1,27,350,34,43,0
1,28,700,37,32,1
1,29,220,34,32,0
1,30,400,34,32,0
1,34,800,34,32,1
1,37,700,30,22,1
1,39,350,23,21,0
1,41,570,23,15,0
1,42,880,22,15,1
1,45,700,21,15,1
1,46,300,20,14,0
1,48,730,21,13,1
1,50,400,19,12,0
1,55,700,19,12,0
1,56,800,23,16,1
1,59,930,22,15,1
1,62,250,21,15,0
1,62,990,21,15,1
1,65,660,23,15,0
1,66,700,25,17,1
1,70,990,24,19,1
1,74,600,23,15,0
1,77,450,21,14,0
1,80,850,22,16,1
1,82,200,21,17,0
1,82,770,23,18,1
1,85,300,25,19,0
1,85,690,22,18,1
1,87,300,21,14,0
1,88,880,22,15,1
1,90,300,26,18,0
1,91,760,27,19,1
1,93,400,25,18,0
1,95,600,29,15,1
1,98,300,27,12,0
1,99,720,28,19,1
1,102,230,30,29,0
1,105,306,32,67,0
1,106,601,35,35,1
1,108,340,23,32,0
1,110,990,32,34,1
1,112,550,28,40,0
1,115,750,29,38,1
1,117,850,25,32,1
1,119,670,35,45,0
1,121,990,34,26,1
1,125,300,32,44,0
1,132,600,22,21,0
1,132,800,33,31,0
1,140,400,23,27,0
1,145,667,24,34,0
1,156,880,34,33,0
1,160,980,23,22,0
1,165,775,32,21,0
1,166,832,33,32,0
1,170,677,32,45,0
3,1,400,24,70,1
3,4,220,18,60,0
3,5,448,19,65,1
3,8,450,19,70,1
3,10,222,20,60,0
3,13,350,20,64,1
3,15,221,20,65,0
3,19,350,22,60,1
3,21,143,18,70,0
3,25,497,20,60,1
3,27,220,18,70,0
3,30,320,18,75,0
3,34,465,21,65,1
3,36,280,20,65,0
3,40,540,21,60,1
3,43,478,21,60,1
3,45,321,19,70,0
3,47,220,18,78,0
3,50,320,18,80,0
3,52,567,19,75,1
3,55,220,15,80,0
3,57,350,16,80,0
3,60,675,19,75,1
3,62,213,16,82,0
3,65,548,18,85,1
3,67,146,16,78,0
3,70,543,20,68,1
3,72,210,18,70,0
3,75,600,21,65,1
3,77,149,18,70,0
3,80,589,21,68,1
3,82,220,18,66,0
3,85,349,16,85,0
3,87,649,21,70,1
3,89,179,18,78,0
3,91,279,19,76,0
3,94,547,21,74,1
3,96,278,18,70,0
3,99,560,20,67,1
3,101,212,19,78,0
3,103,320,15,80,0
3,106,569,21,70,1
3,108,200,19,69,0
3,111,430,21,70,1
3,114,220,18,65,0
3,116,340,18,70,0
3,120,560,20,68,0
4,1,400,30,20,1
4,4,450,31,21,1
4,7,330,25,25,1
4,10,380,25,21,1
4,13,440,30,20,1
4,16,550,32,25,1
4,19,470,30,24,1
4,22,480,29,22,1
4,25,330,29,22,1
4,28,430,30,24,1
4,30,500,25,19,1
4,31,150,26,17,0
4,33,550,27,23,1
4,35,450,27,21,1
4,37,220,24,34,0
4,39,440,34,19,1
4,41,339,30,19,1
4,43,130,20,35,0
4,44,220,20,35,0
4,46,340,34,31,1
4,48,350,35,20,1
4,50,220,29,35,0
4,52,350,34,19,1
4,54,225,25,35,0
4,56,456,31,34,1
4,58,220,25,45,0
4,60,220,24,46,0
4,63,450,29,34,1
4,65,330,30,35,0
4,67,220,29,45,0
4,70,560,36,20,1
4,72,450,30,22,1
4,74,220,26,35,0
4,76,239,25,40,0
4,79,660,39,18,1
4,81,230,25,19,0
4,83,449,30,19,1
4,85,235,29,34,0
4,88,440,33,20,1
4,90,358,30,19,1
4,92,220,29,32,0
4,94,432,33,19,1
4,96,220,263,12,0
4,98,210,25,14,0
4,100,347,32,19,1
5,1,300,30,17,1
5,3,400,33,16,1
5,4,150,32,16,0
5,6,425,28,14,1
5,7,250,22,19,0
5,9,350,25,14,1
5,10,147,26,13,0
5,12,460,33,15,1
5,13,200,25,25,0
5,15,555,30,18,1
5,16,149,29,27,0
5,18,560,30,25,1
5,19,230,20,16,0
5,21,650,35,12,1
5,22,350,40,11,1
5,24,250,26,25,0
5,25,222,26,24,0
5,27,495,40,12,1
5,28,400,40,12,1
5,30,236,27,30,0
5,31,120,26,30,0
5,33,554,34,12,1
5,34,222,33,12,0
5,36,600,32,15,1
5,37,210,32,14,0
5,40,660,32,14,1
5,42,400,41,12,1
5,44,120,25,34,0
5,47,450,35,12,1
5,50,660,35,14,1
5,51,130,35,15,0
5,54,700,42,33,1
5,56,230,32,14,0
5,59,730,42,14,1
5,61,250,29,26,0
5,64,669,30,24,1
5,66,400,29,19,1
5,70,690,30,20,1
5,72,260,25,40,0
5,75,760,31,14,1
5,77,480,30,34,1
5,79,250,25,45,0
5,81,400,33,20,1
5,83,250,25,34,0
5,86,655,28,21,1
5,88,229,25,34,0
5,90,250,25,45,0
5,93,400,25,25,1
5,95,230,27,29,0
5,98,330,29,34,1
5,100,350,26,36,1
6,1,500,20,60,1
6,3,178,20,68,0
6,5,319,18,65,0
6,7,550,18,68,1
6,9,128,17,68,0
6,11,321,16,66,0
6,13,554,15,68,1
6,15,189,18,64,0
6,16,321,19,65,0
6,18,550,21,60,1
6,20,189,19,65,0
6,22,287,15,70,0
6,24,359,16,68,0
6,26,538,18,68,1
6,28,178,19,67,0
6,30,230,18,65,0
6,32,330,17,66,0
6,34,410,16,69,0
6,36,607,18,65,1
6,38,167,19,67,0
6,40,239,18,65,0
6,42,330,16,67,0
6,44,449,18,64,0
6,46,653,17,65,1
6,48,148,19,68,0
6,50,239,17,65,0
6,52,367,16,61,0
6,54,459,15,68,0
6,56,679,17,66,1
6,58,136,16,68,0
6,60,289,16,68,0
6,62,430,15,65,0
6,64,659,14,68,1
6,66,149,18,65,0
6,68,257,17,67,0
6,70,430,19,65,0
6,72,578,20,61,1
6,74,159,17,65,0
6,76,330,18,61,0
6,76,459,17,68,0
6,78,657,19,64,1
6,80,167,17,66,0
6,82,230,16,68,0
6,84,389,15,67,0
6,86,456,15,69,0
6,88,657,18,65,1
6,90,168,17,64,0
6,92,269,17,64,0
6,94,330,16,68,0
6,96,430,18,65,0
6,98,660,16,64,1
6,100,146,17,62,0
6,102,250,18,64,0
6,104,450,19,62,0
6,106,660,18,67,1
6,108,189,21,65,0
6,110,310,20,64,0
6,112,467,19,63,0
6,115,678,19,62,1
7,1,450,30,29,1
7,3,330,29,23,0
7,6,500,30,19,1
7,8,320,28,20,0
7,11,547,30,23,1
7,13,329,28,29,0
7,16,650,30,18,1
7,18,350,26,19,0
7,22,700,25,19,1
7,24,349,28,34,0
7,27,495,30,35,1
7,29,349,28,21,0
7,32,532,30,26,1
7,36,498,30,24,1
7,38,321,27,29,0
7,40,400,25,35,0
7,42,543,30,19,1
7,45,569,30,19,1
8,1,440,23,67,1
8,3,220,21,70,0
8,5,300,19,80,0
8,7,560,18,70,1
8,9,146,16,72,0
8,11,286,18,68,0
8,13,540,16,75,1
8,15,149,18,70,0
8,17,230,19,70,0
8,19,350,15,80,0
8,21,550,19,70,1
8,23,159,18,65,0
8,25,330,18,70,0
8,27,550,20,65,1
8,29,186,18,79,0
8,31,230,16,70,0
8,33,350,15,80,0
8,35,550,17,78,1
8,37,157,18,70,0
